,Ring,SMART,PED_ORIENT,LANDUSE,SPC_LU,GN_VA_LU,UNITS,UNITS_VAL,COST,YEAR
188,3,Out,0,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,6823.0,0.0,2020
189,3,Out,0,Coffee/Donut Shop,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,1832.0,0.0,2020
190,3,Out,0,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,546.0,3262304.379999997,2020
191,3,Out,0,Convenience market with Gasoline,SERVICE STATIONS,Commercial/Retail,sq. ft.,4642.0,130470.09,2020
192,3,Out,0,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,23939.02,65641.94,2020
193,3,Out,0,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,15.0,49863.82000000001,2020
194,3,Out,0,Elementary School (30 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,64.0,0.0,2020
195,3,Out,0,Fast Food Rest. w/ Drive-Thru,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,-1832.0,14653.07,2020
196,3,Out,0,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,64272.98,1305784.4500000002,2020
197,3,Out,0,"General Office Building [100,001-150,000]",PROFESSIONAL BUILDING,Office,sq. ft.,-2283.0,0.0,2020
198,3,Out,0,"General Office Building [50,001 -100,000]","OFFICE, ONE STORY",Office,sq. ft.,158564.0,2152125.75,2020
199,3,Out,0,High School (25 SF/St),PUBLIC COUNTY SCHOOLS,Other,student,212.0,108880.64,2020
200,3,Out,0,High Turnover Rest.,DRIVE-IN RESTAURANTS,Commercial/Retail,sq. ft.,-21465.73,0.0,2020
201,3,Out,0,High turnover Rest/Seats,"RESTAURANTS, CAFETERIAS",Commercial/Retail,seats,172.0,9181.92,2020
202,3,Out,0,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,469.0,2266928.1899999995,2020
203,3,Out,0,Industrial Park,LIGHT MANUFACTURING,Industrial/Manufacturing,sq. ft.,11100.0,79764.6,2020
204,3,Out,0,Jr./Community College (25 SF/St),COLLEGES,Other,student,320.3,0.0,2020
205,3,Out,0,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,-223722.12000000002,204306.63999999998,2020
206,3,Out,0,Marina,"AIRPORTS, TERMINALS, PIERS",Other,berth,1.0,2954.82,2020
207,3,Out,0,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,33988.0,902023.82,2020
208,3,Out,0,Mobile Home,MOBILE HOME,Single-family,unit,-14.0,0.0,2020
209,3,Out,0,Racquet Club,OUTDOOR RECREATIONAL,Other,court,8.0,207998.44,2020
210,3,Out,0,Senior Adult Housing-Attached,HOMES FOR THE AGED,Other,unit,85.0,0.0,2020
211,3,Out,0,Service Stations w/ Gasoline,SERVICE STATIONS,Commercial/Retail,fuel station,2.0,83214.23,2020
212,3,Out,0,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,20747.07,437241.09,2020
213,3,Out,0,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,63888.0,963976.25,2020
214,3,Out,0,"Shopping Center/General Retail [100,001-200,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,5315.0,50550.479999999996,2020
215,3,Out,0,"Shopping Center/General Retail [200,001-300,000]",COMMUNITY SHOPPING CENTER,Commercial/Retail,sq. ft.,330.0,6552.48,2020
216,3,Out,0,"Shopping Center/General Retail [50,001 -100,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,67922.0,721473.55,2020
217,3,Out,0,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,134.69,1360035.2599999981,2020
218,3,Out,0,Tennis Courts,OUTDOOR RECREATIONAL,Other,court,4.0,0.0,2020
219,3,Out,0,University (20 SF/St),COLLEGES,Other,student,0.0,0.0,2020
220,3,Out,0,Unknown*,UNKNOWN,Other,unknown,-141918.81000000003,0.0,2020
221,3,Out,0,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,4959665.88,24797620.32,2020
222,3,Out,1,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,2.0,0.0,2020
223,3,Out,1,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,15700.0,219146.76,2020
224,3,Out,1,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,5394.0,84705.36,2020
225,3,Out,1,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,0.0,10275.83,2020
226,4,In,0,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,212.0,1196306.5,2020
227,4,In,0,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,3628.0,0.0,2020
228,4,In,0,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,2814.0,0.0,2020
229,4,In,0,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,53.0,318197.8,2020
230,4,In,0,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,14.0,49040.560000000005,2020
231,4,In,0,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,4523.2,10108.050000000001,2020
232,4,In,0,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,1611.0,46184.48,2020
233,4,In,0,Motel,"HOTELS, MOTELS",Commercial/Retail,room,-13.0,0.0,2020
234,4,In,0,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,-2465.0,119881.1,2020
235,4,In,0,"Shopping Center/General Retail [10,001 -50,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,675.0,7027.35,2020
236,4,In,0,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,56.0,586875.5000000003,2020
237,4,In,0,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,27733.0,436795.31999999995,2020
238,4,In,1,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,322.0,1762029.9200000002,2020
239,4,In,1,Church/Synagogue,"CHURCHES, TEMPLES",Other,sq. ft.,5781.0,31339.38,2020
240,4,In,1,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,55.0,249182.47000000003,2020
241,4,In,1,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,10.0,10275.83,2020
242,4,In,1,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,1959.0,20822.78,2020
243,4,In,1,High-Rise Apart or Condo over 3 floors,MULTI-FAMILY 10 OR MORE,Multifamily,unit,1064.0,1282280.07,2020
244,4,In,1,Medical Office Building,PROFESSIONAL BUILDING,Office,sq. ft.,984.0,0.0,2020
245,4,In,1,Mobile Home,MOBILE HOME,Single-family,unit,-56.0,0.0,2020
246,4,In,1,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,33806.0,2016123.2600000002,2020
247,4,In,1,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,5.0,207195.78,2020
248,4,Out,0,Apartment (Rentals),MULTI-FAMILY 10 OR MORE,Multifamily,unit,34.0,11257.650000000001,2020
249,4,Out,0,Clinic,PROFESSIONAL BUILDING,Office,sq. ft.,4034.0,141097.52,2020
250,4,Out,0,"Condominium,Townhouse",CONDOMINIUM,Single-family,unit,978.0,5467673.399999994,2020
251,4,Out,0,Congregate Care Facility,"SANITARIUM, CONVALESCENT & REST HOME",Other,unit,42.0,1316.72,2020
252,4,Out,0,Convenience market with Gasoline,SERVICE STATIONS,Commercial/Retail,sq. ft.,6119.0,367555.48,2020
253,4,Out,0,Day Care Center,PRIVATE SCHOOLS & COLLEGES,Other,sq. ft.,8026.0,66638.26999999999,2020
254,4,Out,0,Duplex,MULTI-FAMILY LESS THAN 10,Multifamily,unit,256.0,1072580.9999999986,2020
255,4,Out,0,"General Office Building [1-50,000]","OFFICE, ONE STORY",Office,sq. ft.,19811.0,298125.93000000005,2020
256,4,Out,0,Manufacturing,HEAVY INDUSTRIAL,Industrial/Manufacturing,sq. ft.,1510.0,5956.35,2020
257,4,Out,0,Mobile Home,MOBILE HOME,Single-family,unit,-107.0,0.0,2020
258,4,Out,0,"Shopping Center/General Retail [1-10,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,6500.0,129238.85,2020
259,4,Out,0,"Shopping Center/General Retail [50,001 -100,000]","STORES, ONE STORY",Commercial/Retail,sq. ft.,62644.0,1417.12,2020
260,4,Out,0,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,550.8299999999999,5286809.079999992,2020
261,4,Out,0,Unknown*,UNKNOWN,Other,unknown,-3983.6,5238.31,2020
262,4,Out,0,Warehousing,"WAREHOUSING, DISTRIBUTION TERMINALS",Industrial/Manufacturing,sq. ft.,1355087.0,7006574.56,2020
263,4,Out,1,Single Family Detached,SINGLE FAMILY RESIDENTIAL,Single-family,unit,1.0,8392.11,2020
