DIST_ID,PROC_NUM,FOLIO_NUM,SITE_ADDR,ASSE_DATE,FEET_CODE,STATUS_CODE,COL_CON,COL_ADM,CRED_AMT,DEF_AMT,DEF_ADM,CODE,ASSD_BASIS_QTY,YEAR
3,M2018001522-0,3.42112E+12,17301 NW 2 AVE,11/14/2017,ROAD,C,"$4,684.24 ",$93.68 ,$0.00 ,$0.00 ,$0.00 ,710-00,320,2017
1,M2018001559-0,2.23011E+12,7540 NW 82 ST,11/29/2017,ROAD,C,"$3,368.63 ",$67.38 ,$0.00 ,$0.00 ,$0.00 ,560-00,"3,713.00",2017
1,M2018001559-0,2.23011E+12,7540 NW 82 ST,11/29/2017,ROAD,C,"$3,368.63 ",$67.38 ,$0.00 ,$0.00 ,$0.00 ,150-00,"-3,713.00",2017
2,M2018001582-0,2.45205E+12,651 CURTISWOOD DR,11/9/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
2,M2018001582-0,2.45205E+12,651 CURTISWOOD DR,11/9/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2017
8,M2018001623-0,2.3234E+11,1427 WASHINGTON AVE,11/7/2017,ROAD,C,"$14,414.29 ",$288.29 ,$0.00 ,$0.00 ,$0.00 ,820-00,337,2017
8,M2018001623-0,2.3234E+11,1427 WASHINGTON AVE,11/7/2017,ROAD,C,"$14,414.29 ",$288.29 ,$0.00 ,$0.00 ,$0.00 ,150-00,"1,971.00",2017
6,M2018001625-0,1.07918E+12,605 N KROME AVE,11/8/2017,ROAD,C,"$114,322.35 ","$2,286.45 ",$0.00 ,$0.00 ,$0.00 ,934-00,"2,392.00",2017
2,M2018001645-0,1.4116E+11,3461 SW 25 ST,11/13/2017,ROAD,C,"$1,907.26 ",$38.14 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2017
2,M2018001645-0,1.4116E+11,3461 SW 25 ST,11/13/2017,ROAD,C,"$1,907.26 ",$38.14 ,$0.00 ,$0.00 ,$0.00 ,230-00,2,2017
3,M2018001658-0,2.72019E+12,14001 NW 112 AVE,12/18/2017,ROAD,C,"$726,034.13 ","$14,520.68 ",$0.00 ,$0.00 ,$0.00 ,150-00,"154,157.00",2017
1,M2018001677-0,5.312E+11,4299 NW 36 ST,12/7/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,310-00,0,2017
9,M2018001706-0,2.72029E+12,13152 NW 102 AVE,11/13/2017,ROAD,C,"$8,983.85 ",$179.68 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
2,M2018001711-0,1.3126E+11,1361 NW 29 TER,11/13/2017,ROAD,C,"$1,907.26 ",$38.14 ,$0.00 ,$0.00 ,$0.00 ,230-00,2,2017
2,M2018001711-0,1.3126E+11,1361 NW 29 TER,11/13/2017,ROAD,C,"$1,907.26 ",$38.14 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2017
6,M2018001722-0,1.07916E+12,2921 SE 3 ST,11/15/2017,ROAD,C,"$8,983.85 ",$179.68 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
1,M2018001736-0,3.53008E+12,8004 NW 105 CT,11/13/2017,ROAD,C,"$44,001.55 ",$880.03 ,$0.00 ,$0.00 ,$0.00 ,231-00,8,2017
2,M2018001748-0,1.4121E+11,3225 ELIZABETH ST,11/17/2017,ROAD,C,"$1,907.26 ",$38.14 ,$0.00 ,$0.00 ,$0.00 ,230-00,2,2017
2,M2018001748-0,1.4121E+11,3225 ELIZABETH ST,11/17/2017,ROAD,C,"$1,907.26 ",$38.14 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2017
1,M2018001754-0,3.53027E+12,2525 NW 82 AVE,12/6/2017,ROAD,C,"$530,175.05 ","$10,603.51 ",$0.00 ,$0.00 ,$0.00 ,820-02,"67,200.00",2017
1,M2018001754-0,3.53027E+12,2525 NW 82 AVE,12/6/2017,ROAD,C,"$530,175.05 ","$10,603.51 ",$0.00 ,$0.00 ,$0.00 ,150-00,"-67,200.00",2017
6,M2018001760-0,1.07917E+12,1690 NE 8 ST,11/22/2017,ROAD,C,"$118,933.50 ","$2,378.67 ",$0.00 ,$0.00 ,$0.00 ,151-00,"52,301.00",2017
7,M2018001765-0,3.413E+11,1430 S DIXIE HWY (#117),12/7/2017,ROAD,C,"$16,886.82 ",$337.74 ,$0.00 ,$0.00 ,$0.00 ,932-01,12,2017
3,M2018001779-0,2.82203E+12,2711 NE 187 ST,12/1/2017,ROAD,C,"$73,703.19 ","$1,474.06 ",$0.00 ,$0.00 ,$0.00 ,820-04PD,"4,855.00",2017
5,M2018001782-0,2.05002E+12,6700 SW 102 TER,11/14/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
5,M2018001782-0,2.05002E+12,6700 SW 102 TER,11/14/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2017
2,M2018001820-0,1.4111E+11,1117 SW 13 ST,11/15/2017,ROAD,C,"$5,200.79 ",$104.01 ,$0.00 ,$0.00 ,$0.00 ,230-00,2,2017
2,M2018001820-0,1.4111E+11,1117 SW 13 ST,11/15/2017,ROAD,C,"$5,200.79 ",$104.01 ,$0.00 ,$0.00 ,$0.00 ,230-00,-1,2017
7,M2018001833-0,3.412E+11,4850 BILTMORE DR,11/16/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2017
7,M2018001833-0,3.412E+11,4850 BILTMORE DR,11/16/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
2,M2018001850-0,1.4114E+11,23 SAMANA DR,11/21/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,2017
3,M2018001894-0,2.72019E+12,10900 NW 146 ST,12/19/2017,ROAD,C,"$765,317.78 ","$15,306.36 ",$0.00 ,$0.00 ,$0.00 ,150-00,"162,498.00",2017
8,M2018001898-0,1.42235E+12,924 88 ST,11/15/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
8,M2018001898-0,1.42235E+12,924 88 ST,11/15/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2017
2,M2018001918-0,1.3135E+11,1890 NW 7 AVE,11/30/2017,ROAD,C,"$21,062.20 ",$421.25 ,$0.00 ,$0.00 ,$0.00 ,820-00,"2,009.00",2017
2,M2018001918-0,1.3135E+11,1890 NW 7 AVE,11/30/2017,ROAD,C,"$21,062.20 ",$421.25 ,$0.00 ,$0.00 ,$0.00 ,130-00,"-2,009.00",2017
1,M2018001920-0,9.4025E+11,6129 SW 70 ST,12/6/2017,ROAD,C,"$31,902.86 ",$638.06 ,$0.00 ,$0.00 ,$0.00 ,610-00,"1,900.00",2017
6,M2018001942-0,1.07812E+12,175 NW 14 ST,12/11/2017,ROAD,C,"$3,446.96 ",$68.94 ,$0.00 ,$0.00 ,$0.00 ,820-00,"1,127.00",2017
6,M2018001942-0,1.07812E+12,175 NW 14 ST,12/11/2017,ROAD,C,"$3,446.96 ",$68.94 ,$0.00 ,$0.00 ,$0.00 ,710-00,"-1,127.00",2017
2,M2018001956-0,1.4115E+11,2980 WASHINGTON ST,11/16/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
2,M2018001956-0,1.4115E+11,2980 WASHINGTON ST,11/16/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2017
2,M2018001968-0,1.31221E+11,1729 NW 51 TER,11/16/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2017
2,M2018001968-0,1.31221E+11,1729 NW 51 TER,11/16/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
2,M2018001997-0,1.4129E+11,3701 PARK AVE,11/21/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,2017
9,M2018002028-0,4.3012E+11,2601 W 12 AVE,11/28/2017,ROAD,C,"$16,250.57 ",$325.01 ,$0.00 ,$0.00 ,$0.00 ,220-00,4,2017
9,M2018002028-0,4.3012E+11,2601 W 12 AVE,11/28/2017,ROAD,C,"$16,250.57 ",$325.01 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2017
5,M2018002032-0,2.0501E+12,11199 SW 78 CT,11/17/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
5,M2018002032-0,2.0501E+12,11199 SW 78 CT,11/17/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2017
8,M2018002063-0,2.3203E+11,1311 STILLWATER DR,11/14/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
8,M2018002063-0,2.3203E+11,1311 STILLWATER DR,11/14/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2017
2,M2018002065-0,1.4116E+11,3398 SW 22 ST,12/5/2017,ROAD,C,"$5,964.28 ",$119.29 ,$0.00 ,$0.00 ,$0.00 ,220-00,1,2017
2,M2018002074-0,1.3125E+11,2600 NW 2 AVE,11/29/2017,ROAD,C,"$543,766.60 ","$10,875.32 ",$0.00 ,$0.00 ,$0.00 ,820-01,"47,864.00",2017
2,M2018002074-0,1.3125E+11,2600 NW 2 AVE,11/29/2017,ROAD,C,"$543,766.60 ","$10,875.32 ",$0.00 ,$0.00 ,$0.00 ,150-00,"-39,480.00",2017
2,M2018002074-0,1.3125E+11,2600 NW 2 AVE,11/29/2017,ROAD,C,"$543,766.60 ","$10,875.32 ",$0.00 ,$0.00 ,$0.00 ,710-00,"-2,131.00",2017
2,M2018002074-0,1.3125E+11,2600 NW 2 AVE,11/29/2017,ROAD,C,"$543,766.60 ","$10,875.32 ",$0.00 ,$0.00 ,$0.00 ,932-01,107,2017
2,M2018002075-0,1.4109E+11,2811 SW 22 ST,12/5/2017,ROAD,C,"$125,555.45 ","$2,511.12 ",$0.00 ,$0.00 ,$0.00 ,820-00,"6,234.00",2017
2,M2018002075-0,1.4109E+11,2811 SW 22 ST,12/5/2017,ROAD,C,"$125,555.45 ","$2,511.12 ",$0.00 ,$0.00 ,$0.00 ,820-00,"-8,385.00",2017
2,M2018002075-0,1.4109E+11,2811 SW 22 ST,12/5/2017,ROAD,C,"$125,555.45 ","$2,511.12 ",$0.00 ,$0.00 ,$0.00 ,710-00,"-5,159.00",2017
2,M2018002075-0,1.4109E+11,2811 SW 22 ST,12/5/2017,ROAD,C,"$125,555.45 ","$2,511.12 ",$0.00 ,$0.00 ,$0.00 ,151-00,"108,362.00",2017
1,M2018002087-0,9.4036E+11,5990 SW 79 ST,11/16/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
1,M2018002087-0,9.4036E+11,5990 SW 79 ST,11/16/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2017
8,M2018002098-0,2.3226E+11,3400 COLLINS AVE,11/30/2017,ROAD,C,"$10,195.09 ",$203.90 ,$0.00 ,$0.00 ,$0.00 ,932-01,8,2017
8,M2018002098-0,2.3226E+11,3400 COLLINS AVE,11/30/2017,ROAD,C,"$10,195.09 ",$203.90 ,$0.00 ,$0.00 ,$0.00 ,820-01,-85,2017
7,M2018002110-0,3.4129E+11,229 RIDGEWOOD RD,11/27/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
7,M2018002110-0,3.4129E+11,229 RIDGEWOOD RD,11/27/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2017
8,M2018002134-0,2.3227E+11,3166 N BAY RD,11/16/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
8,M2018002134-0,2.3227E+11,3166 N BAY RD,11/16/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2017
5,M2018002154-0,2.05011E+12,11045 SW 69 CT,11/17/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
5,M2018002154-0,2.05011E+12,11045 SW 69 CT,11/17/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2017
2,M2018002185-0,1.4139E+11,3305 SW 1 AVE,11/27/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,230-00,-1,2017
2,M2018002185-0,1.4139E+11,3305 SW 1 AVE,11/27/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,230-00,1,2017
6,M2018002220-0,1.07917E+12,1830 NE 2 ST,11/22/2017,ROAD,C,"$8,983.85 ",$179.68 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
2,M2018002250-0,1.3125E+11,313 NW 25 ST,12/11/2017,ROAD,C,"$47,340.30 ",$946.80 ,$0.00 ,$0.00 ,$0.00 ,932-00,"1,135.00",2017
2,M2018002250-0,1.3125E+11,313 NW 25 ST,12/11/2017,ROAD,C,"$47,340.30 ",$946.80 ,$0.00 ,$0.00 ,$0.00 ,150-00,"-1,135.00",2017
6,M2018002278-0,1.07916E+12,2811 SE 3 ST,12/6/2017,ROAD,C,"$8,983.85 ",$179.68 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
6,M2018002280-0,1.07916E+12,2977 SE 3 ST,12/7/2017,ROAD,C,"$8,983.85 ",$179.68 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
6,M2018002281-0,1.07916E+12,2981 SE 3 ST,12/11/2017,ROAD,C,"$8,983.85 ",$179.68 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
6,M2018002284-0,1.07916E+12,2938 SE 3 ST,12/6/2017,ROAD,C,"$8,983.85 ",$179.68 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
6,M2018002290-0,1.07909E+12,971 NE 29 TER,12/13/2017,ROAD,C,"$5,500.20 ",$110.00 ,$0.00 ,$0.00 ,$0.00 ,231-00,1,2017
6,M2018002292-0,1.07909E+12,957 NE 29 TER,12/13/2017,ROAD,C,"$5,500.20 ",$110.00 ,$0.00 ,$0.00 ,$0.00 ,231-00,1,2017
6,M2018002293-0,1.07909E+12,961 NE 29 TER,12/13/2017,ROAD,C,"$5,500.20 ",$110.00 ,$0.00 ,$0.00 ,$0.00 ,231-00,1,2017
6,M2018002294-0,1.07909E+12,965 NE 29 TER,12/13/2017,ROAD,C,"$5,500.20 ",$110.00 ,$0.00 ,$0.00 ,$0.00 ,231-00,1,2017
6,M2018002295-0,1.07909E+12,963 NE 29 TER,12/13/2017,ROAD,C,"$5,500.20 ",$110.00 ,$0.00 ,$0.00 ,$0.00 ,231-00,1,2017
6,M2018002297-0,1.07909E+12,967 NE 29 TER,12/13/2017,ROAD,C,"$5,500.20 ",$110.00 ,$0.00 ,$0.00 ,$0.00 ,231-00,1,2017
6,M2018002299-0,1.07909E+12,969 NE 29 TER,12/13/2017,ROAD,C,"$5,500.20 ",$110.00 ,$0.00 ,$0.00 ,$0.00 ,231-00,1,2017
6,M2018002300-0,1.07909E+12,959 NE 29 TER,12/13/2017,ROAD,C,"$5,500.20 ",$110.00 ,$0.00 ,$0.00 ,$0.00 ,231-00,1,2017
2,M2018002301-0,1.3113E+11,232 NW 57 ST,12/1/2017,ROAD,C,"$1,907.26 ",$38.14 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2017
2,M2018002301-0,1.3113E+11,232 NW 57 ST,12/1/2017,ROAD,C,"$1,907.26 ",$38.14 ,$0.00 ,$0.00 ,$0.00 ,230-00,2,2017
2,M2018002340-0,1.4121E+11,2750 MCFARLAND RD,11/30/2017,ROAD,C,"$38,157.04 ",$763.14 ,$0.00 ,$0.00 ,$0.00 ,520-00,216,2017
2,M2018002341-0,1.4103E+11,2300 NW 7 ST,11/30/2017,ROAD,C,$0.10 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,820-00,-668.33,2017
2,M2018002341-0,1.4103E+11,2300 NW 7 ST,11/30/2017,ROAD,C,$0.10 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,222-00,3,2017
2,M2018002346-0,1.4121E+11,3635 37 DAY AVE,12/6/2017,ROAD,C,"$6,154.41 ",$123.09 ,$0.00 ,$0.00 ,$0.00 ,230-00,2,2017
2,M2018002346-0,1.4121E+11,3635 37 DAY AVE,12/6/2017,ROAD,C,"$6,154.41 ",$123.09 ,$0.00 ,$0.00 ,$0.00 ,210-00,-0.5,2017
2,M2018002351-0,1.4121E+11,3631 33 DAY AVE,12/6/2017,ROAD,C,"$6,154.41 ",$123.09 ,$0.00 ,$0.00 ,$0.00 ,230-00,2,2017
2,M2018002351-0,1.4121E+11,3631 33 DAY AVE,12/6/2017,ROAD,C,"$6,154.41 ",$123.09 ,$0.00 ,$0.00 ,$0.00 ,210-00,-0.5,2017
8,M2018002374-0,2.3232E+11,160 S HIBISCUS DR,11/28/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,2017
6,M2018002405-0,1.07917E+12,1400 NE 8 ST BLDG 1,12/12/2017,ROAD,C,"$198,352.94 ","$3,967.06 ",$0.00 ,$0.00 ,$0.00 ,820-01,"15,000.00",2017
8,M2018002448-0,2.3234E+11,516 ESPANOLA WAY,11/30/2017,ROAD,C,"$7,916.45 ",$158.33 ,$0.00 ,$0.00 ,$0.00 ,310-00,1,2017
2,M2018002449-0,1.4105E+11,4315 NW 4 ST,12/4/2017,ROAD,C,"$1,907.26 ",$38.14 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2017
2,M2018002449-0,1.4105E+11,4315 NW 4 ST,12/4/2017,ROAD,C,"$1,907.26 ",$38.14 ,$0.00 ,$0.00 ,$0.00 ,230-00,2,2017
2,M2018002455-0,1.4001E+11,5977 SW 4 ST,11/27/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2017
2,M2018002455-0,1.4001E+11,5977 SW 4 ST,11/27/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
2,M2018002468-0,1.4114E+11,4 GROVE ISLE DR BUILDING VI,12/1/2017,ROAD,C,"$110,830.25 ","$2,216.61 ",$0.00 ,$0.00 ,$0.00 ,310-00,14,2017
1,M2018002494-0,3.53033E+12,2232 NW 87 AVE,12/21/2017,ROAD,C,"$6,820.52 ",$136.41 ,$0.00 ,$0.00 ,$0.00 ,710-00,"-2,230.00",2017
1,M2018002494-0,3.53033E+12,2232 NW 87 AVE,12/21/2017,ROAD,C,"$6,820.52 ",$136.41 ,$0.00 ,$0.00 ,$0.00 ,820-00,"2,230.00",2017
2,M2018002513-0,1.3112E+11,7305 NE 1 PL UNIT 155,11/29/2017,ROAD,C,"$1,006.99 ",$20.14 ,$0.00 ,$0.00 ,$0.00 ,820-00,82,2017
2,M2018002513-0,1.3112E+11,7305 NE 1 PL UNIT 155,11/29/2017,ROAD,C,"$1,006.99 ",$20.14 ,$0.00 ,$0.00 ,$0.00 ,150-00,-82,2017
3,M2018002535-0,7.2207E+11,17101 NE 6 AVE,12/15/2017,ROAD,C,"$12,112.53 ",$242.25 ,$0.00 ,$0.00 ,$0.00 ,710-00,-632,2017
3,M2018002535-0,7.2207E+11,17101 NE 6 AVE,12/15/2017,ROAD,C,"$12,112.53 ",$242.25 ,$0.00 ,$0.00 ,$0.00 ,720-00,632,2017
2,M2018002597-0,1.4109E+11,3030 SW 21 ST,11/28/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,230-00,1,2017
2,M2018002597-0,1.4109E+11,3030 SW 21 ST,11/28/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,230-00,-1,2017
1,M2018002599-0,3.53022E+12,8195 NW 48 TER,12/8/2017,ROAD,C,"$8,983.85 ",$179.68 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
2,M2018002601-0,1.4121E+11,2750 MCFARLAND RD,12/11/2017,ROAD,C,"$22,594.47 ",$451.89 ,$0.00 ,$0.00 ,$0.00 ,560-00,"4,255.00",2017
3,M2018002609-0,3.41134E+12,1620 NW 215 ST BLDG#1,11/22/2017,ROAD,C,"$943,693.19 ","$18,873.86 ",$0.00 ,$0.00 ,$0.00 ,150-00,"200,372.00",2017
1,M2018002625-0,3.53029E+12,2555 NW 102 AVE,12/14/2017,ROAD,C,"$5,092.45 ",$101.85 ,$0.00 ,$0.00 ,$0.00 ,710-00,"-1,665.00",2017
1,M2018002625-0,3.53029E+12,2555 NW 102 AVE,12/14/2017,ROAD,C,"$5,092.45 ",$101.85 ,$0.00 ,$0.00 ,$0.00 ,820-00,"1,665.00",2017
2,M2018002653-0,1.4139E+11,1500 BRICKELL AVE,12/19/2017,ROAD,C,"$126,209.60 ","$2,524.19 ",$0.00 ,$0.00 ,$0.00 ,710-00,"-3,905.00",2017
2,M2018002653-0,1.4139E+11,1500 BRICKELL AVE,12/19/2017,ROAD,C,"$126,209.60 ","$2,524.19 ",$0.00 ,$0.00 ,$0.00 ,932-00,"3,905.00",2017
2,M2018002708-0,1.02001E+11,39 NW 7 AVE,11/30/2017,ROAD,C,"$130,578.65 ","$2,611.57 ",$0.00 ,$0.00 ,$0.00 ,222-00,34,2017
2,M2018002708-0,1.02001E+11,39 NW 7 AVE,11/30/2017,ROAD,C,"$130,578.65 ","$2,611.57 ",$0.00 ,$0.00 ,$0.00 ,820-00,737,2017
2,M2018002708-0,1.02001E+11,39 NW 7 AVE,11/30/2017,ROAD,C,"$130,578.65 ","$2,611.57 ",$0.00 ,$0.00 ,$0.00 ,210-00,-1,2017
6,M2018002768-0,1.07917E+12,1876 NE 2 ST,12/11/2017,ROAD,C,"$8,983.85 ",$179.68 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
1,M2018002771-0,3.53008E+12,8067 NW 105 CT,12/15/2017,ROAD,C,"$44,001.55 ",$880.03 ,$0.00 ,$0.00 ,$0.00 ,231-00,8,2017
2,M2018002823-0,1.3125E+11,576 NW 28 ST,12/11/2017,ROAD,C,"$18,784.06 ",$375.68 ,$0.00 ,$0.00 ,$0.00 ,150-00,"4,219.00",2017
3,M2018002825-0,3.22016E+12,15822 NW 91 AVE,12/7/2017,ROAD,C,$0.00 ,$770.03 ,"$38,501.36 ",$0.00 ,$0.00 ,231-00,7,2017
7,M2018002895-0,3.412E+11,4203 PONCE DE LEON BLVD (#110),12/8/2017,ROAD,C,"$6,446.66 ",$128.94 ,$0.00 ,$0.00 ,$0.00 ,710-00,"-2,230.00",2017
7,M2018002895-0,3.412E+11,4203 PONCE DE LEON BLVD (#110),12/8/2017,ROAD,C,"$6,446.66 ",$128.94 ,$0.00 ,$0.00 ,$0.00 ,820-00,"2,230.00",2017
2,M2018002949-0,1.3127E+11,2425 NW 24 AVE,12/12/2017,ROAD,C,"$40,746.94 ",$814.94 ,$0.00 ,$0.00 ,$0.00 ,220-00,10,2017
2,M2018002949-0,1.3127E+11,2425 NW 24 AVE,12/12/2017,ROAD,C,"$40,746.94 ",$814.94 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2017
2,M2018002949-0,1.3127E+11,2425 NW 24 AVE,12/12/2017,ROAD,C,"$40,746.94 ",$814.94 ,$0.00 ,$0.00 ,$0.00 ,230-00,-2,2017
9,M2018002971-0,4.3108E+11,423 E 27 ST,12/6/2017,ROAD,C,"$47,793.60 ",$955.87 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2017
9,M2018002971-0,4.3108E+11,423 E 27 ST,12/6/2017,ROAD,C,"$47,793.60 ",$955.87 ,$0.00 ,$0.00 ,$0.00 ,220-00,9,2017
6,M2018003001-0,1.07916E+12,2840 SE 3 ST,12/19/2017,ROAD,C,"$8,983.85 ",$179.68 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
2,M2018003053-0,1.3112E+11,435 NW 77 ST,12/11/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,2017
5,M2018003081-0,2.05001E+12,8855 SW 62 CT,12/11/2017,ROAD,C,"$8,983.85 ",$179.68 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
8,M2018003115-0,2.3215E+11,5701 N BAY RD,12/4/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
8,M2018003115-0,2.3215E+11,5701 N BAY RD,12/4/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,-1,2017
8,M2018003124-0,2.3227E+11,3175 PRAIRIE AVE,12/22/2017,ROAD,C,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,210-00,0,2017
2,M2018003151-0,1.32301E+11,3050 BISCAYNE BLVD,12/26/2017,ROAD,C,"$4,286.22 ",$85.72 ,$0.00 ,$0.00 ,$0.00 ,932-01,9,2017
2,M2018003151-0,1.32301E+11,3050 BISCAYNE BLVD,12/26/2017,ROAD,C,"$4,286.22 ",$85.72 ,$0.00 ,$0.00 ,$0.00 ,710-01,-710,2017
2,M2018003153-0,1.4102E+11,1455 SW 6 ST,12/13/2017,ROAD,C,"$5,964.28 ",$119.29 ,$0.00 ,$0.00 ,$0.00 ,220-00,1,2017
3,M2018003156-0,4.2016E+11,10466 W 36 WAY,12/11/2017,ROAD,C,"$80,854.65 ","$1,617.09 ",$0.00 ,$0.00 ,$0.00 ,210-00,9,2017
3,M2018003157-0,4.2016E+11,10497 W 36 WAY,12/14/2017,ROAD,C,"$49,501.75 ",$990.03 ,$0.00 ,$0.00 ,$0.00 ,231-00,9,2017
3,M2018003158-0,4.2016E+11,10499 W 36 WAY,12/12/2017,ROAD,C,"$49,501.75 ",$990.03 ,$0.00 ,$0.00 ,$0.00 ,231-00,9,2017
3,M2018003159-0,4.2016E+11,10464 W 33 LN,12/7/2017,ROAD,C,"$49,501.75 ",$990.03 ,$0.00 ,$0.00 ,$0.00 ,231-00,9,2017
2,M2018003163-0,1.3125E+11,260 NW 27 ST,12/19/2017,ROAD,C,"$138,480.24 ","$2,769.60 ",$0.00 ,$0.00 ,$0.00 ,820-01,"17,200.00",2017
2,M2018003163-0,1.3125E+11,260 NW 27 ST,12/19/2017,ROAD,C,"$138,480.24 ","$2,769.60 ",$0.00 ,$0.00 ,$0.00 ,150-00,"-17,200.00",2017
3,M2018003167-0,6.223E+11,564 NE 125 ST,12/28/2017,ROAD,C,"$69,304.98 ","$1,386.10 ",$0.00 ,$0.00 ,$0.00 ,630-00,"5,608.00",2017
3,M2018003167-0,6.223E+11,564 NE 125 ST,12/28/2017,ROAD,C,"$69,304.98 ","$1,386.10 ",$0.00 ,$0.00 ,$0.00 ,820-00,"-5,608.00",2017
6,M2018003178-0,3.66008E+12,21300 OLD CUTLER RD,12/18/2017,ROAD,C,"$8,983.85 ",$179.68 ,$0.00 ,$0.00 ,$0.00 ,210-00,1,2017
3,M2018003208-0,3.22013E+12,16100 NW 57 AVE,12/5/2017,ROAD,C,"$6,211.41 ",$124.23 ,$0.00 ,$0.00 ,$0.00 ,820-02,493,2017
